v8-version,10,8,168,25,-node.11,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x10245c000,0x10384d348,38109184
shared-library,/usr/lib/system/libsystem_platform.dylib,0x1963dfb00,0x1963e543c,368787456
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x1963adad8,0x1963b88c0,368787456
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x19c8236d8,0x19c8292bc,368787456
shared-library,/usr/lib/system/libsystem_trace.dylib,0x19612faa0,0x196145b18,368787456
shared-library,/usr/lib/system/libunwind.dylib,0x1a1cebd38,0x1a1cf1394,368787456
shared-library,/usr/lib/system/libxpc.dylib,0x1960eb1b4,0x196122748,368787456
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x199538940,0x1995ea3a8,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x1a90b1fc0,0x1a90b1fc0,368787456
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x19d4dbe80,0x19d4dcad8,368787456
shared-library,/usr/lib/libenergytrace.dylib,0x19aff56a4,0x19aff5d28,368787456
shared-library,/usr/lib/libbsm.0.dylib,0x1a12e1ffc,0x1a12f0d00,368787456
shared-library,/usr/lib/libz.1.dylib,0x1a1c69700,0x1a1c74c00,368787456
shared-library,/usr/lib/system/libkxld.dylib,0x1a1cbd10c,0x1a1cd7a74,368787456
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x19ac19204,0x19ae8e318,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x19dfc2da8,0x19dfccda8,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x1991b783c,0x1992a79e0,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x19d51f358,0x19d59f008,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x1a19b0ccc,0x1a19dae18,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x1a1eec124,0x1a1f4d850,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x19c7a5e38,0x19c809290,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x1968ef594,0x196ac1b98,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x1a31b5b00,0x1a31fce10,368787456
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x19dfd0fd0,0x19dfedce8,368787456
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x198b441c4,0x198e4a9f0,368787456
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x19707a18c,0x1970f4650,368787456
shared-library,/usr/lib/libapple_nghttp2.dylib,0x1a1f8a400,0x1a1f9b4f0,368787456
shared-library,/usr/lib/libcompression.dylib,0x1a1fc3780,0x1a2017b10,368787456
shared-library,/usr/lib/libnetwork.dylib,0x19ac16fc0,0x19ac16fc0,368787456
shared-library,/usr/lib/libsqlite3.dylib,0x19c45423c,0x19c5d51b0,368787456
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x1973ae540,0x197a4be7c,368787456
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x19c82c4dc,0x19d265ffc,368787456
shared-library,/usr/lib/libCoreEntitlements.dylib,0x222134240,0x22213d160,368787456
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x20e21add4,0x20e23a3f8,368787456
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x19c43a1dc,0x19c44c408,368787456
shared-library,/usr/lib/libMobileGestalt.dylib,0x19aff7a00,0x19b042950,368787456
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x1a18d87c0,0x1a19270e4,368787456
shared-library,/usr/lib/libcoretls.dylib,0x1a12ca384,0x1a12dc460,368787456
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x1a3224e04,0x1a3225c00,368787456
shared-library,/usr/lib/libpam.2.dylib,0x1a1fb992c,0x1a1fbccf4,368787456
shared-library,/usr/lib/libxar.1.dylib,0x1a3290598,0x1a329c778,368787456
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x19e001adc,0x19e034af0,368787456
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x19d5b7328,0x19d5bdd58,368787456
shared-library,/usr/lib/libarchive.2.dylib,0x1a1e64320,0x1a1ed63c0,368787456
shared-library,/usr/lib/libxml2.2.dylib,0x19e04ac94,0x19e11387c,368787456
shared-library,/usr/lib/liblangid.dylib,0x1a070f1e4,0x1a070fd20,368787456
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1a6fec97c,0x1a710d3a0,368787456
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1a50ab010,0x1a54eaa48,368787456
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1b8f9e850,0x1b8fa3cc8,368787456
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1b6f27f98,0x1b6f2c0e8,368787456
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x1aa5f9d34,0x1aa60a820,368787456
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1b8fbed44,0x1b8fbefb0,368787456
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1acba836c,0x1acba9ef0,368787456
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1b8fb209c,0x1b8fbb938,368787456
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x223043b48,0x22308bd50,368787456
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x223191928,0x2232238d0,368787456
shared-library,/usr/lib/swift/libswiftos.dylib,0x1acbac28c,0x1acbbf930,368787456
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x1a070a9e8,0x1a070d4e0,368787456
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x1a0fc1c04,0x1a0fccfd0,368787456
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x19f7c79dc,0x19f7d7ff8,368787456
shared-library,/usr/lib/libpcap.A.dylib,0x1a1d2aba8,0x1a1d4b7c0,368787456
shared-library,/usr/lib/libdns_services.dylib,0x19c81936c,0x19c81ffa0,368787456
shared-library,/usr/lib/liblzma.5.dylib,0x1a320b648,0x1a321d770,368787456
shared-library,/usr/lib/libbz2.1.0.dylib,0x1a199d260,0x1a19a7fb0,368787456
shared-library,/usr/lib/libiconv.2.dylib,0x1a1d5f770,0x1a1d74960,368787456
shared-library,/usr/lib/libcharset.1.dylib,0x1a1cb2954,0x1a1cb2e38,368787456
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x2230e10f8,0x223173850,368787456
shared-library,/usr/lib/libheimdal-asn1.dylib,0x1a365ede0,0x1a3668b40,368787456
shared-library,/usr/lib/libCheckFix.dylib,0x1a12bd8d8,0x1a12c6d04,368787456
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x19b076bb8,0x19b08d990,368787456
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x1a0711a78,0x1a07def28,368787456
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x19d4de41c,0x19d5115b8,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1a9362000,0x1a9362000,368787456
shared-library,/usr/lib/libmecab.dylib,0x1a12f47d0,0x1a1342010,368787456
shared-library,/usr/lib/libCRFSuite.dylib,0x1971040f0,0x197131bcc,368787456
shared-library,/usr/lib/libgermantok.dylib,0x1a13502c4,0x1a1351d40,368787456
shared-library,/usr/lib/libThaiTokenizer.dylib,0x1a1f62d20,0x1a1f63d50,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x19d5c01b0,0x19d8c1070,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1a9089000,0x1a9089000,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x1a32d5cb8,0x1a334c170,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x1a0ec0d00,0x1a0fa7354,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x196ca50f0,0x196fc36cc,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x1a2095478,0x1a31a1490,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x1a1353174,0x1a1364c80,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x1a1fa53c0,0x1a1fb6974,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x1a209018c,0x1a2093190,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x1a0806660,0x1a0e8337c,368787456
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x197012798,0x197073c50,368787456
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x20d44c808,0x20d6aff10,368787456
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x19dfa4aa0,0x19dfba450,368787456
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x19df954e0,0x19df9c2b0,368787456
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1a3226f70,0x1a32768bc,368787456
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x1a11f94ac,0x1a123e248,368787456
shared-library,/usr/lib/libutil.dylib,0x1a329f064,0x1a32a1660,368787456
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x20c2a13ac,0x20c343018,368787456
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x1994fb69c,0x199529ff0,368787456
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x19dffd800,0x19dfff750,368787456
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x203052780,0x20305aba8,368787456
shared-library,/usr/lib/libmis.dylib,0x1b8f7dfcc,0x1b8f8a950,368787456
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1c71149f0,0x1c7116e10,368787456
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1e23bc3f4,0x1e23bd788,368787456
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x19d4ae60c,0x19d4d1fd0,368787456
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x1a1f65170,0x1a1f85cec,368787456
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x197d7425c,0x197eb9188,368787456
shared-library,/usr/lib/libxslt.1.dylib,0x1a32a2b24,0x1a32c4b3c,368787456
shared-library,/usr/lib/libcmph.dylib,0x1a1e517b4,0x1a1e60bf0,368787456
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x1a0faee84,0x1a0fbdbf0,368787456
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x1a0800598,0x1a0803bc0,368787456
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x196fc9b10,0x197006f60,368787456
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x1a128b484,0x1a12a4890,368787456
shared-library,/usr/lib/libTLE.dylib,0x2222d7148,0x2222dee30,368787456
shared-library-end
tick,0x196095758,1000,0,0x0,6
profiler,begin,1000
new,CodeRange,0x10794c000,0
new,MemoryChunk,0xad1a1c80000,262144
new,MemoryChunk,0x1dc821080000,262144
new,MemoryChunk,0x2248006c0000,262144
new,MemoryChunk,0xd0b6ef00000,262144
new,MemoryChunk,0x32cedde80000,262144
heap-capacity,1031008
heap-available,4346312384
new,MemoryChunk,0x7a34bc80000,262144
new,MemoryChunk,0x31b12d40000,278528
tick,0x102be9504,2292,0,0x0,6
new,MemoryChunk,0x30fe37a00000,262144
new,MemoryChunk,0xd3f09600000,262144
new,MemoryChunk,0xc8715d00000,262144
new,MemoryChunk,0x1c8982080000,262144
new,MemoryChunk,0x19bbcf600000,262144
new,MemoryChunk,0x107980000,262144
new,MemoryChunk,0x1be10ae80000,262144
code-creation,Builtin,2,3334,0x102ec0000,816,DeoptimizationEntry_Eager
code-creation,Builtin,2,3584,0x102ec0340,816,DeoptimizationEntry_Lazy
code-creation,Builtin,2,3584,0x102ec0680,1708,RecordWriteSaveFP
code-creation,Builtin,2,3584,0x102ec0d40,1132,RecordWriteIgnoreFP
code-creation,Builtin,2,3584,0x102ec11c0,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,3584,0x102ec12e0,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,3584,0x102ec13a0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,3584,0x102ec1400,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3584,0x102ec1580,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3625,0x102ec1740,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,3625,0x102ec1920,232,CallBoundFunction
code-creation,Builtin,2,3625,0x102ec1a20,844,CallWrappedFunction
code-creation,Builtin,2,3625,0x102ec1d80,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,3625,0x102ec1e60,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,3625,0x102ec1f40,192,Call_ReceiverIsAny
code-creation,Builtin,2,3625,0x102ec2020,864,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3625,0x102ec23a0,856,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,3625,0x102ec2700,1008,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,3667,0x102ec2b00,1008,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,3667,0x102ec2f00,1008,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,3667,0x102ec3300,1008,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,3667,0x102ec3700,828,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,3667,0x102ec3a40,828,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,3667,0x102ec3d80,828,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,3667,0x102ec40c0,784,CallProxy
code-creation,Builtin,2,3667,0x102ec43e0,156,CallVarargs
code-creation,Builtin,2,3709,0x102ec4480,1156,CallWithSpread
code-creation,Builtin,2,3709,0x102ec4920,1952,CallWithSpread_Baseline
code-creation,Builtin,2,3709,0x102ec50e0,2008,CallWithSpread_WithFeedback
code-creation,Builtin,2,3709,0x102ec58c0,1176,CallWithArrayLike
code-creation,Builtin,2,3709,0x102ec5d60,1988,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,3709,0x102ec6540,184,CallForwardVarargs
code-creation,Builtin,2,3709,0x102ec6600,184,CallFunctionForwardVarargs
code-creation,Builtin,2,3709,0x102ec66c0,152,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,3709,0x102ec6760,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,3709,0x102ec6860,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,3750,0x102ec69c0,24,ConstructFunction
code-creation,Builtin,2,3750,0x102ec69e0,236,ConstructBoundFunction
code-creation,Builtin,2,3750,0x102ec6ae0,44,ConstructedNonConstructable
code-creation,Builtin,2,3750,0x102ec6b20,88,Construct
code-creation,Builtin,2,3750,0x102ec6b80,156,ConstructVarargs
code-creation,Builtin,2,3750,0x102ec6c20,1184,ConstructWithSpread
code-creation,Builtin,2,3750,0x102ec70e0,1960,ConstructWithSpread_Baseline
code-creation,Builtin,2,3750,0x102ec78a0,1940,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,3750,0x102ec8040,1304,ConstructWithArrayLike
code-creation,Builtin,2,3792,0x102ec8560,2060,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,3792,0x102ec8d80,236,ConstructForwardVarargs
code-creation,Builtin,2,3792,0x102ec8e80,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,3792,0x102ec8f80,752,Construct_Baseline
code-creation,Builtin,2,3792,0x102ec9280,756,Construct_WithFeedback
code-creation,Builtin,2,3792,0x102ec9580,564,JSConstructStubGeneric
code-creation,Builtin,2,3792,0x102ec97c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,3792,0x102ec99a0,704,FastNewObject
code-creation,Builtin,2,3834,0x102ec9c80,332,FastNewClosure
code-creation,Builtin,2,3834,0x102ec9de0,764,ConstructProxy
code-creation,Builtin,2,3834,0x102eca0e0,264,JSEntry
code-creation,Builtin,2,3834,0x102eca200,264,JSConstructEntry
code-creation,Builtin,2,3834,0x102eca320,264,JSRunMicrotasksEntry
code-creation,Builtin,2,3834,0x102eca440,188,JSEntryTrampoline
code-creation,Builtin,2,3834,0x102eca500,188,JSConstructEntryTrampoline
code-creation,Builtin,2,3834,0x102eca5c0,384,ResumeGeneratorTrampoline
code-creation,Builtin,2,3834,0x102eca760,1432,StringFromCodePointAt
code-creation,Builtin,2,3875,0x102ecad00,592,StringEqual
code-creation,Builtin,2,3875,0x102ecaf60,324,StringGreaterThan
code-creation,Builtin,2,3875,0x102ecb0c0,324,StringGreaterThanOrEqual
code-creation,Builtin,2,3875,0x102ecb220,324,StringLessThan
code-creation,Builtin,2,3875,0x102ecb380,324,StringLessThanOrEqual
code-creation,Builtin,2,3875,0x102ecb4e0,2528,StringSubstring
code-creation,Builtin,2,4084,0x102ecbee0,120,OrderedHashTableHealIndex
code-creation,Builtin,2,4084,0x102ecbf60,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,4084,0x102ecc460,1288,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,4084,0x102ecc980,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,4084,0x102ecca00,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,4084,0x102eccaa0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,4084,0x102eccb40,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,4084,0x102eccbe0,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,4125,0x102eccc80,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,4125,0x102eccd20,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,4125,0x102eccd80,224,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,4125,0x102ecce80,144,InterpreterOnStackReplacement
code-creation,Builtin,2,4125,0x102eccf20,592,BaselineOutOfLinePrologue
code-creation,Builtin,2,4125,0x102ecd180,24,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,4125,0x102ecd1a0,140,BaselineOnStackReplacement
code-creation,Builtin,2,4125,0x102ecd240,104,BaselineLeaveFrame
code-creation,Builtin,2,4125,0x102ecd2c0,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,4167,0x102ecd3c0,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,4167,0x102ecd4c0,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,4167,0x102ecd5a0,4,MaglevOnStackReplacement
code-creation,Builtin,2,4167,0x102ecd5c0,4,MaglevOutOfLinePrologue
code-creation,Builtin,2,4167,0x102ecd5e0,1028,CompileLazy
code-creation,Builtin,2,4167,0x102ecda00,80,CompileLazyDeoptimizedCode
code-creation,Builtin,2,4167,0x102ecda60,316,InstantiateAsmJs
code-creation,Builtin,2,4167,0x102ecdba0,44,NotifyDeoptimized
code-creation,Builtin,2,4167,0x102ecdbe0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,4209,0x102ecdc40,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,4209,0x102ecdca0,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,4209,0x102ecdd00,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,4209,0x102ecdd80,392,CallApiCallback
code-creation,Builtin,2,4209,0x102ecdf20,364,CallApiGetter
code-creation,Builtin,2,4209,0x102ece0a0,8,HandleApiCall
code-creation,Builtin,2,4209,0x102ece0c0,8,HandleApiCallAsFunction
code-creation,Builtin,2,4209,0x102ece0e0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,4209,0x102ece100,56,AllocateInYoungGeneration
code-creation,Builtin,2,4250,0x102ece140,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,4250,0x102ece180,56,AllocateInOldGeneration
code-creation,Builtin,2,4250,0x102ece1c0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,4250,0x102ece200,168,NewHeapNumber
code-creation,Builtin,2,4250,0x102ece2c0,420,CopyFastSmiOrObjectElements
code-creation,Builtin,2,4250,0x102ece480,552,GrowFastDoubleElements
code-creation,Builtin,2,4250,0x102ece6c0,432,GrowFastSmiOrObjectElements
code-creation,Builtin,2,4250,0x102ece880,484,DebugBreakTrampoline
code-creation,Builtin,2,4292,0x102ecea80,344,RestartFrameTrampoline
code-creation,Builtin,2,4292,0x102ecebe0,220,ToNumber
code-creation,Builtin,2,4292,0x102ececc0,328,ToNumber_Baseline
code-creation,Builtin,2,4292,0x102ecee20,392,ToNumeric_Baseline
code-creation,Builtin,2,4292,0x102ecefc0,140,PlainPrimitiveToNumber
code-creation,Builtin,2,4292,0x102ecf060,260,ToNumberConvertBigInt
code-creation,Builtin,2,4292,0x102ecf180,148,Typeof
code-creation,Builtin,2,4292,0x102ecf220,140,BigIntToI64
code-creation,Builtin,2,4292,0x102ecf2c0,8,BigIntToI32Pair
code-creation,Builtin,2,4334,0x102ecf2e0,272,I64ToBigInt
code-creation,Builtin,2,4334,0x102ecf400,8,I32PairToBigInt
